policy_id,date,party,votes_for,votes_against,abstentions,no_votes,majority_vote_count,majority_col,total_votes,percent_dissenters
159354,2023-10-18 12:27:36,Progressive Alliance of Socialists and Democrats,8,118,0,15,118,votes_against,126,6.349206349206349
159354,2023-10-18 12:27:36,Non-attached Members,18,20,3,10,20,votes_against,41,51.21951219512195
159354,2023-10-18 12:27:36,The Left in the European Parliament – GUE/NGL,30,2,0,5,30,votes_for,32,6.25
159355,2023-10-18 12:27:48,Greens/European Free Alliance,4,65,0,3,65,votes_against,69,5.797101449275362
159355,2023-10-18 12:27:48,Non-attached Members,16,19,6,10,19,votes_against,41,53.65853658536586
159355,2023-10-18 12:27:48,Identity and Democracy,39,14,0,7,39,votes_for,53,26.41509433962264
159355,2023-10-18 12:27:48,The Left in the European Parliament – GUE/NGL,26,3,2,6,26,votes_for,31,16.129032258064516
159355,2023-10-18 12:27:48,European People’s Party,7,145,11,14,145,votes_against,163,11.042944785276074
159355,2023-10-18 12:27:48,European Conservatives and Reformists,14,48,1,3,48,votes_against,63,23.809523809523807
159355,2023-10-18 12:27:48,Renew Europe,0,92,0,9,92,votes_against,92,0.0
159355,2023-10-18 12:27:48,Progressive Alliance of Socialists and Democrats,3,122,1,15,122,votes_against,126,3.1746031746031744
159356,2023-10-18 12:27:58,European People’s Party,8,143,12,14,143,votes_against,163,12.269938650306749
159356,2023-10-18 12:27:58,Renew Europe,0,92,0,9,92,votes_against,92,0.0
159356,2023-10-18 12:27:58,Non-attached Members,18,22,2,9,22,votes_against,42,47.61904761904761
159356,2023-10-18 12:27:58,Progressive Alliance of Socialists and Democrats,3,122,0,16,122,votes_against,125,2.4
159356,2023-10-18 12:27:58,European Conservatives and Reformists,14,50,0,2,50,votes_against,64,21.875
159356,2023-10-18 12:27:58,Greens/European Free Alliance,5,64,0,3,64,votes_against,69,7.246376811594203
159356,2023-10-18 12:27:58,The Left in the European Parliament – GUE/NGL,29,3,0,5,29,votes_for,32,9.375
159356,2023-10-18 12:27:58,Identity and Democracy,35,18,0,7,35,votes_for,53,33.9622641509434
159357,2023-10-18 12:28:09,Greens/European Free Alliance,0,69,0,3,69,votes_against,69,0.0
159357,2023-10-18 12:28:09,The Left in the European Parliament – GUE/NGL,28,3,0,6,28,votes_for,31,9.67741935483871
159357,2023-10-18 12:28:09,Progressive Alliance of Socialists and Democrats,18,106,1,16,106,votes_against,125,15.2
159357,2023-10-18 12:28:09,European People’s Party,20,140,1,16,140,votes_against,161,13.043478260869565
159357,2023-10-18 12:28:09,Identity and Democracy,35,16,1,8,35,votes_for,52,32.69230769230769
159357,2023-10-18 12:28:09,European Conservatives and Reformists,15,49,0,2,49,votes_against,64,23.4375
159357,2023-10-18 12:28:09,Renew Europe,2,90,0,9,90,votes_against,92,2.1739130434782608
159357,2023-10-18 12:28:09,Non-attached Members,15,21,5,10,21,votes_against,41,48.78048780487805
159362,2023-10-18 12:28:41,Renew Europe,1,91,0,9,91,votes_against,92,1.0869565217391304
159362,2023-10-18 12:28:41,The Left in the European Parliament – GUE/NGL,19,1,11,6,19,votes_for,31,38.70967741935484
159362,2023-10-18 12:28:41,Identity and Democracy,32,21,0,7,32,votes_for,53,39.62264150943396
159362,2023-10-18 12:28:41,Greens/European Free Alliance,1,66,2,3,66,votes_against,69,4.3478260869565215
159362,2023-10-18 12:28:41,European People’s Party,0,164,0,13,164,votes_against,164,0.0
159362,2023-10-18 12:28:41,Progressive Alliance of Socialists and Democrats,2,123,0,16,123,votes_against,125,1.6
159362,2023-10-18 12:28:41,European Conservatives and Reformists,0,63,1,2,63,votes_against,64,1.5625
159362,2023-10-18 12:28:41,Non-attached Members,9,28,5,9,28,votes_against,42,33.33333333333333
159363,2023-10-18 12:28:53,Identity and Democracy,20,21,12,7,21,votes_against,53,60.37735849056604
159363,2023-10-18 12:28:53,Progressive Alliance of Socialists and Democrats,2,120,0,19,120,votes_against,122,1.639344262295082
159363,2023-10-18 12:28:53,Greens/European Free Alliance,1,66,2,3,66,votes_against,69,4.3478260869565215
159363,2023-10-18 12:28:53,Non-attached Members,6,26,10,9,26,votes_against,42,38.095238095238095
159363,2023-10-18 12:28:53,Renew Europe,0,91,0,10,91,votes_against,91,0.0
159363,2023-10-18 12:28:53,European People’s Party,0,161,0,16,161,votes_against,161,0.0
159363,2023-10-18 12:28:53,European Conservatives and Reformists,0,62,1,3,62,votes_against,63,1.5873015873015872
159363,2023-10-18 12:28:53,The Left in the European Parliament – GUE/NGL,16,1,12,8,16,votes_for,29,44.827586206896555
159364,2023-10-18 12:29:04,The Left in the European Parliament – GUE/NGL,16,0,15,6,16,votes_for,31,48.38709677419355
159364,2023-10-18 12:29:04,Non-attached Members,6,27,9,9,27,votes_against,42,35.714285714285715
159364,2023-10-18 12:29:04,Greens/European Free Alliance,1,65,3,3,65,votes_against,69,5.797101449275362
159364,2023-10-18 12:29:04,Progressive Alliance of Socialists and Democrats,3,122,0,16,122,votes_against,125,2.4
159364,2023-10-18 12:29:04,European People’s Party,0,164,0,13,164,votes_against,164,0.0
159364,2023-10-18 12:29:04,Identity and Democracy,20,21,12,7,21,votes_against,53,60.37735849056604
159364,2023-10-18 12:29:04,Renew Europe,0,91,0,10,91,votes_against,91,0.0
159364,2023-10-18 12:29:04,European Conservatives and Reformists,0,63,1,2,63,votes_against,64,1.5625
159365,2023-10-18 12:29:16,European People’s Party,0,162,0,15,162,votes_against,162,0.0
159365,2023-10-18 12:29:16,Progressive Alliance of Socialists and Democrats,2,121,0,18,121,votes_against,123,1.6260162601626018
159365,2023-10-18 12:29:16,Renew Europe,0,91,0,10,91,votes_against,91,0.0
159365,2023-10-18 12:29:16,Greens/European Free Alliance,1,64,3,4,64,votes_against,68,5.88235294117647
159365,2023-10-18 12:29:16,European Conservatives and Reformists,0,63,1,2,63,votes_against,64,1.5625
159365,2023-10-18 12:29:16,Identity and Democracy,20,21,12,7,21,votes_against,53,60.37735849056604
159365,2023-10-18 12:29:16,Non-attached Members,7,26,8,10,26,votes_against,41,36.58536585365854
159365,2023-10-18 12:29:16,The Left in the European Parliament – GUE/NGL,16,0,15,6,16,votes_for,31,48.38709677419355
159366,2023-10-18 12:29:26,European People’s Party,0,161,0,16,161,votes_against,161,0.0
159366,2023-10-18 12:29:26,Progressive Alliance of Socialists and Democrats,2,123,0,16,123,votes_against,125,1.6
159366,2023-10-18 12:29:26,Renew Europe,0,91,0,10,91,votes_against,91,0.0
159366,2023-10-18 12:29:26,Identity and Democracy,29,20,4,7,29,votes_for,53,45.28301886792453
159366,2023-10-18 12:29:26,Non-attached Members,7,27,7,10,27,votes_against,41,34.146341463414636
159366,2023-10-18 12:29:26,The Left in the European Parliament – GUE/NGL,15,0,15,7,15,votes_for,30,50.0
159366,2023-10-18 12:29:26,Greens/European Free Alliance,1,65,3,3,65,votes_against,69,5.797101449275362
159366,2023-10-18 12:29:26,European Conservatives and Reformists,0,64,0,2,64,votes_against,64,0.0
159367,2023-10-18 12:29:36,European People’s Party,0,160,0,17,160,votes_against,160,0.0
159367,2023-10-18 12:29:36,Greens/European Free Alliance,1,65,3,3,65,votes_against,69,5.797101449275362
159367,2023-10-18 12:29:36,Identity and Democracy,29,21,3,7,29,votes_for,53,45.28301886792453
159367,2023-10-18 12:29:36,European Conservatives and Reformists,0,63,0,3,63,votes_against,63,0.0
159367,2023-10-18 12:29:36,Non-attached Members,8,27,6,10,27,votes_against,41,34.146341463414636
159367,2023-10-18 12:29:36,The Left in the European Parliament – GUE/NGL,17,1,13,6,17,votes_for,31,45.16129032258064
159367,2023-10-18 12:29:36,Renew Europe,0,91,0,10,91,votes_against,91,0.0
159367,2023-10-18 12:29:36,Progressive Alliance of Socialists and Democrats,3,120,0,18,120,votes_against,123,2.4390243902439024
159368,2023-10-18 12:29:47,Non-attached Members,8,26,7,10,26,votes_against,41,36.58536585365854
159368,2023-10-18 12:29:47,European Conservatives and Reformists,0,63,0,3,63,votes_against,63,0.0
159368,2023-10-18 12:29:47,European People’s Party,0,160,0,17,160,votes_against,160,0.0
159368,2023-10-18 12:29:47,Progressive Alliance of Socialists and Democrats,3,119,0,19,119,votes_against,122,2.459016393442623
159368,2023-10-18 12:29:47,Identity and Democracy,33,20,0,7,33,votes_for,53,37.735849056603776
159368,2023-10-18 12:29:47,Greens/European Free Alliance,1,65,3,3,65,votes_against,69,5.797101449275362
159368,2023-10-18 12:29:47,The Left in the European Parliament – GUE/NGL,15,2,13,7,15,votes_for,30,50.0
159368,2023-10-18 12:29:47,Renew Europe,0,91,0,10,91,votes_against,91,0.0
159369,2023-10-18 12:29:59,Non-attached Members,12,25,5,9,25,votes_against,42,40.476190476190474
159369,2023-10-18 12:29:59,European People’s Party,0,160,0,17,160,votes_against,160,0.0
159369,2023-10-18 12:29:59,Progressive Alliance of Socialists and Democrats,2,123,0,16,123,votes_against,125,1.6
159369,2023-10-18 12:29:59,The Left in the European Parliament – GUE/NGL,16,2,11,8,16,votes_for,29,44.827586206896555
159369,2023-10-18 12:29:59,European Conservatives and Reformists,0,64,0,2,64,votes_against,64,0.0
159369,2023-10-18 12:29:59,Greens/European Free Alliance,1,65,3,3,65,votes_against,69,5.797101449275362
159369,2023-10-18 12:29:59,Identity and Democracy,32,20,0,8,32,votes_for,52,38.46153846153847
159369,2023-10-18 12:29:59,Renew Europe,0,91,0,10,91,votes_against,91,0.0
159370,2023-10-18 12:30:09,Non-attached Members,8,27,7,9,27,votes_against,42,35.714285714285715
159370,2023-10-18 12:30:09,Identity and Democracy,32,21,0,7,32,votes_for,53,39.62264150943396
159370,2023-10-18 12:30:09,Progressive Alliance of Socialists and Democrats,3,122,0,16,122,votes_against,125,2.4
159370,2023-10-18 12:30:09,Renew Europe,0,91,0,10,91,votes_against,91,0.0
159370,2023-10-18 12:30:09,European Conservatives and Reformists,0,64,0,2,64,votes_against,64,0.0
159370,2023-10-18 12:30:09,The Left in the European Parliament – GUE/NGL,19,2,11,5,19,votes_for,32,40.625
159370,2023-10-18 12:30:09,European People’s Party,0,162,0,15,162,votes_against,162,0.0
159370,2023-10-18 12:30:09,Greens/European Free Alliance,1,65,3,3,65,votes_against,69,5.797101449275362
159375,2023-10-18 12:30:38,Renew Europe,0,91,0,10,91,votes_against,91,0.0
159375,2023-10-18 12:30:38,Identity and Democracy,32,20,1,7,32,votes_for,53,39.62264150943396
159375,2023-10-18 12:30:38,Greens/European Free Alliance,0,66,3,3,66,votes_against,69,4.3478260869565215
159375,2023-10-18 12:30:38,European Conservatives and Reformists,1,63,0,2,63,votes_against,64,1.5625
159375,2023-10-18 12:30:38,Non-attached Members,8,26,8,9,26,votes_against,42,38.095238095238095
159375,2023-10-18 12:30:38,The Left in the European Parliament – GUE/NGL,18,2,11,6,18,votes_for,31,41.935483870967744
159375,2023-10-18 12:30:38,European People’s Party,0,162,0,15,162,votes_against,162,0.0
159375,2023-10-18 12:30:38,Progressive Alliance of Socialists and Democrats,2,123,0,16,123,votes_against,125,1.6
159376,2023-10-18 12:30:49,Progressive Alliance of Socialists and Democrats,2,123,0,16,123,votes_against,125,1.6
159376,2023-10-18 12:30:49,Greens/European Free Alliance,0,66,3,3,66,votes_against,69,4.3478260869565215
159376,2023-10-18 12:30:49,Identity and Democracy,32,20,1,7,32,votes_for,53,39.62264150943396
159376,2023-10-18 12:30:49,Non-attached Members,11,27,4,9,27,votes_against,42,35.714285714285715
159376,2023-10-18 12:30:49,The Left in the European Parliament – GUE/NGL,17,2,12,6,17,votes_for,31,45.16129032258064
159376,2023-10-18 12:30:49,Renew Europe,0,89,0,12,89,votes_against,89,0.0
159376,2023-10-18 12:30:49,European Conservatives and Reformists,1,63,0,2,63,votes_against,64,1.5625
159376,2023-10-18 12:30:49,European People’s Party,0,163,0,14,163,votes_against,163,0.0
159386,2023-10-18 12:31:45,Renew Europe,0,91,0,10,91,votes_against,91,0.0
159386,2023-10-18 12:31:45,European People’s Party,0,163,1,13,163,votes_against,164,0.6097560975609756
159386,2023-10-18 12:31:45,Identity and Democracy,50,3,0,7,50,votes_for,53,5.660377358490567
159386,2023-10-18 12:31:45,Progressive Alliance of Socialists and Democrats,1,125,0,15,125,votes_against,126,0.7936507936507936
159386,2023-10-18 12:31:45,European Conservatives and Reformists,17,38,9,2,38,votes_against,64,40.625
159386,2023-10-18 12:31:45,The Left in the European Parliament – GUE/NGL,1,30,1,5,30,votes_against,32,6.25
159386,2023-10-18 12:31:45,Non-attached Members,12,24,3,12,24,votes_against,39,38.46153846153847
159386,2023-10-18 12:31:45,Greens/European Free Alliance,0,68,1,3,68,votes_against,69,1.4492753623188406
159387,2023-10-18 12:31:56,The Left in the European Parliament – GUE/NGL,31,0,1,5,31,votes_for,32,3.125
159387,2023-10-18 12:31:56,European People’s Party,0,163,0,14,163,votes_against,163,0.0
159387,2023-10-18 12:31:56,Progressive Alliance of Socialists and Democrats,13,109,0,19,109,votes_against,122,10.655737704918032
159387,2023-10-18 12:31:56,Non-attached Members,12,26,4,9,26,votes_against,42,38.095238095238095
159387,2023-10-18 12:31:56,Identity and Democracy,1,51,1,7,51,votes_against,53,3.7735849056603774
159387,2023-10-18 12:31:56,Greens/European Free Alliance,1,68,0,3,68,votes_against,69,1.4492753623188406
159387,2023-10-18 12:31:56,European Conservatives and Reformists,0,62,1,3,62,votes_against,63,1.5873015873015872
159387,2023-10-18 12:31:56,Renew Europe,1,90,0,10,90,votes_against,91,1.098901098901099
159392,2023-10-18 12:32:23,Renew Europe,0,90,0,11,90,votes_against,90,0.0
159392,2023-10-18 12:32:23,Greens/European Free Alliance,0,69,0,3,69,votes_against,69,0.0
159392,2023-10-18 12:32:23,Progressive Alliance of Socialists and Democrats,2,124,0,15,124,votes_against,126,1.5873015873015872
159392,2023-10-18 12:32:23,Non-attached Members,7,32,1,11,32,votes_against,40,20.0
159392,2023-10-18 12:32:23,European Conservatives and Reformists,14,44,4,4,44,votes_against,62,29.03225806451613
159392,2023-10-18 12:32:23,The Left in the European Parliament – GUE/NGL,1,29,0,7,29,votes_against,30,3.3333333333333335
159392,2023-10-18 12:32:23,Identity and Democracy,52,1,0,7,52,votes_for,53,1.8867924528301887
159392,2023-10-18 12:32:23,European People’s Party,9,148,6,14,148,votes_against,163,9.202453987730062
159394,2023-10-18 12:32:39,European Conservatives and Reformists,8,32,21,5,32,votes_against,61,47.540983606557376
159394,2023-10-18 12:32:39,Progressive Alliance of Socialists and Democrats,3,122,1,15,122,votes_against,126,3.1746031746031744
159394,2023-10-18 12:32:39,European People’s Party,1,163,0,13,163,votes_against,164,0.6097560975609756
159394,2023-10-18 12:32:39,Greens/European Free Alliance,0,68,1,3,68,votes_against,69,1.4492753623188406
159394,2023-10-18 12:32:39,The Left in the European Parliament – GUE/NGL,18,3,7,9,18,votes_for,28,35.714285714285715
159394,2023-10-18 12:32:39,Non-attached Members,12,28,2,9,28,votes_against,42,33.33333333333333
159394,2023-10-18 12:32:39,Identity and Democracy,1,31,21,7,31,votes_against,53,41.509433962264154
159394,2023-10-18 12:32:39,Renew Europe,2,89,0,10,89,votes_against,91,2.197802197802198
159395,2023-10-18 12:32:55,Progressive Alliance of Socialists and Democrats,11,113,1,16,113,votes_against,125,9.6
159395,2023-10-18 12:32:55,European People’s Party,9,152,1,15,152,votes_against,162,6.172839506172839
159395,2023-10-18 12:32:55,The Left in the European Parliament – GUE/NGL,32,0,0,5,32,votes_for,32,0.0
159395,2023-10-18 12:32:55,Non-attached Members,18,19,5,9,19,votes_against,42,54.761904761904766
159395,2023-10-18 12:32:55,Identity and Democracy,16,17,19,8,19,abstentions,52,63.46153846153846
159395,2023-10-18 12:32:55,Renew Europe,3,87,0,11,87,votes_against,90,3.3333333333333335
159395,2023-10-18 12:32:55,European Conservatives and Reformists,7,42,12,5,42,votes_against,61,31.147540983606557
159395,2023-10-18 12:32:55,Greens/European Free Alliance,1,2,65,4,65,abstentions,68,4.411764705882353
159398,2023-10-18 12:33:17,The Left in the European Parliament – GUE/NGL,24,1,6,6,24,votes_for,31,22.58064516129032
159398,2023-10-18 12:33:17,European Conservatives and Reformists,9,36,16,5,36,votes_against,61,40.98360655737705
159398,2023-10-18 12:33:17,Renew Europe,2,89,0,10,89,votes_against,91,2.197802197802198
159398,2023-10-18 12:33:17,Non-attached Members,13,22,7,9,22,votes_against,42,47.61904761904761
159398,2023-10-18 12:33:17,Greens/European Free Alliance,0,69,0,3,69,votes_against,69,0.0
159398,2023-10-18 12:33:17,European People’s Party,0,164,0,13,164,votes_against,164,0.0
159398,2023-10-18 12:33:17,Progressive Alliance of Socialists and Democrats,3,120,0,18,120,votes_against,123,2.4390243902439024
159398,2023-10-18 12:33:17,Identity and Democracy,21,18,14,7,21,votes_for,53,60.37735849056604
159401,2023-10-18 12:33:39,Non-attached Members,12,21,6,12,21,votes_against,39,46.15384615384615
159401,2023-10-18 12:33:39,Identity and Democracy,32,0,21,7,32,votes_for,53,39.62264150943396
159401,2023-10-18 12:33:39,Greens/European Free Alliance,0,65,4,3,65,votes_against,69,5.797101449275362
159401,2023-10-18 12:33:39,Renew Europe,2,89,0,10,89,votes_against,91,2.197802197802198
159401,2023-10-18 12:33:39,Progressive Alliance of Socialists and Democrats,2,122,0,17,122,votes_against,124,1.6129032258064515
159401,2023-10-18 12:33:39,European People’s Party,0,163,0,14,163,votes_against,163,0.0
159401,2023-10-18 12:33:39,The Left in the European Parliament – GUE/NGL,22,3,6,6,22,votes_for,31,29.03225806451613
159401,2023-10-18 12:33:39,European Conservatives and Reformists,7,41,13,5,41,votes_against,61,32.78688524590164
159404,2023-10-18 12:33:58,European Conservatives and Reformists,15,34,12,5,34,votes_against,61,44.26229508196721
159404,2023-10-18 12:33:58,The Left in the European Parliament – GUE/NGL,1,31,0,5,31,votes_against,32,3.125
159404,2023-10-18 12:33:58,Greens/European Free Alliance,0,69,0,3,69,votes_against,69,0.0
159404,2023-10-18 12:33:58,Identity and Democracy,53,0,0,7,53,votes_for,53,0.0
159404,2023-10-18 12:33:58,Progressive Alliance of Socialists and Democrats,1,124,0,16,124,votes_against,125,0.8
159404,2023-10-18 12:33:58,Renew Europe,0,89,2,10,89,votes_against,91,2.197802197802198
159404,2023-10-18 12:33:58,Non-attached Members,9,27,4,11,27,votes_against,40,32.5
159404,2023-10-18 12:33:58,European People’s Party,0,164,0,13,164,votes_against,164,0.0
159406,2023-10-18 12:34:21,European People’s Party,9,153,1,14,153,votes_against,163,6.134969325153374
159406,2023-10-18 12:34:21,Greens/European Free Alliance,0,0,69,3,69,abstentions,69,0.0
159406,2023-10-18 12:34:21,Identity and Democracy,16,16,21,7,21,abstentions,53,60.37735849056604
159406,2023-10-18 12:34:21,Renew Europe,2,89,0,10,89,votes_against,91,2.197802197802198
159406,2023-10-18 12:34:21,The Left in the European Parliament – GUE/NGL,32,0,0,5,32,votes_for,32,0.0
159406,2023-10-18 12:34:21,European Conservatives and Reformists,2,48,12,4,48,votes_against,62,22.58064516129032
159406,2023-10-18 12:34:21,Progressive Alliance of Socialists and Democrats,9,117,0,15,117,votes_against,126,7.142857142857142
159406,2023-10-18 12:34:21,Non-attached Members,16,21,5,9,21,votes_against,42,50.0
159407,2023-10-18 12:34:33,European People’s Party,9,148,1,19,148,votes_against,158,6.329113924050633
159407,2023-10-18 12:34:33,Progressive Alliance of Socialists and Democrats,10,114,0,17,114,votes_against,124,8.064516129032258
159407,2023-10-18 12:34:33,Renew Europe,2,89,0,10,89,votes_against,91,2.197802197802198
159407,2023-10-18 12:34:33,Greens/European Free Alliance,1,0,65,6,65,abstentions,66,1.5151515151515151
159407,2023-10-18 12:34:33,Identity and Democracy,15,16,20,9,20,abstentions,51,60.78431372549019
159407,2023-10-18 12:34:33,Non-attached Members,18,19,5,9,19,votes_against,42,54.761904761904766
159407,2023-10-18 12:34:33,The Left in the European Parliament – GUE/NGL,31,1,0,5,31,votes_for,32,3.125
159407,2023-10-18 12:34:33,European Conservatives and Reformists,1,48,12,5,48,votes_against,61,21.311475409836063
159201,2023-10-18 12:49:49,European People’s Party,134,3,24,16,134,votes_for,161,16.77018633540373
159201,2023-10-18 12:49:49,Progressive Alliance of Socialists and Democrats,117,6,0,18,117,votes_for,123,4.878048780487805
159201,2023-10-18 12:49:49,Renew Europe,75,5,8,13,75,votes_for,88,14.772727272727273
159201,2023-10-18 12:49:49,European Conservatives and Reformists,1,20,40,5,40,abstentions,61,34.42622950819672
159201,2023-10-18 12:49:49,Non-attached Members,16,21,4,10,21,votes_against,41,48.78048780487805
159201,2023-10-18 12:49:49,Greens/European Free Alliance,69,0,0,3,69,votes_for,69,0.0
159201,2023-10-18 12:49:49,Identity and Democracy,0,33,19,8,33,votes_against,52,36.53846153846153
159201,2023-10-18 12:49:49,The Left in the European Parliament – GUE/NGL,12,13,7,5,13,votes_against,32,59.375
159017,2023-10-18 12:50:14,Greens/European Free Alliance,66,1,0,5,66,votes_for,67,1.4925373134328357
159017,2023-10-18 12:50:14,Identity and Democracy,35,8,9,8,35,votes_for,52,32.69230769230769
159017,2023-10-18 12:50:14,The Left in the European Parliament – GUE/NGL,17,3,7,10,17,votes_for,27,37.03703703703704
159017,2023-10-18 12:50:14,Non-attached Members,21,7,10,13,21,votes_for,38,44.73684210526316
159017,2023-10-18 12:50:14,European Conservatives and Reformists,50,4,4,8,50,votes_for,58,13.793103448275861
159017,2023-10-18 12:50:14,European People’s Party,151,1,7,18,151,votes_for,159,5.031446540880504
159017,2023-10-18 12:50:14,Renew Europe,82,0,4,15,82,votes_for,86,4.651162790697675
159017,2023-10-18 12:50:14,Progressive Alliance of Socialists and Democrats,122,0,0,19,122,votes_for,122,0.0
159432,2023-10-18 12:53:35,The Left in the European Parliament – GUE/NGL,1,28,1,7,28,votes_against,30,6.666666666666667
159432,2023-10-18 12:53:35,Non-attached Members,11,29,1,10,29,votes_against,41,29.268292682926827
159432,2023-10-18 12:53:35,Identity and Democracy,54,0,0,6,54,votes_for,54,0.0
159432,2023-10-18 12:53:35,Greens/European Free Alliance,0,68,0,4,68,votes_against,68,0.0
159432,2023-10-18 12:53:35,European Conservatives and Reformists,61,0,1,4,61,votes_for,62,1.6129032258064515
159432,2023-10-18 12:53:35,Progressive Alliance of Socialists and Democrats,1,124,1,15,124,votes_against,126,1.5873015873015872
159432,2023-10-18 12:53:35,European People’s Party,19,127,15,16,127,votes_against,161,21.11801242236025
159432,2023-10-18 12:53:35,Renew Europe,2,85,3,11,85,votes_against,90,5.555555555555555
159433,2023-10-18 12:56:15,Greens/European Free Alliance,0,69,0,3,69,votes_against,69,0.0
159433,2023-10-18 12:56:15,The Left in the European Parliament – GUE/NGL,0,32,0,5,32,votes_against,32,0.0
159433,2023-10-18 12:56:15,Renew Europe,20,71,0,10,71,votes_against,91,21.978021978021978
159433,2023-10-18 12:56:15,Progressive Alliance of Socialists and Democrats,2,123,1,15,123,votes_against,126,2.380952380952381
159433,2023-10-18 12:56:15,European People’s Party,104,42,10,21,104,votes_for,156,33.33333333333333
159433,2023-10-18 12:56:15,European Conservatives and Reformists,61,1,0,4,61,votes_for,62,1.6129032258064515
159433,2023-10-18 12:56:15,Non-attached Members,23,18,0,10,23,votes_for,41,43.90243902439025
159433,2023-10-18 12:56:15,Identity and Democracy,51,3,0,6,51,votes_for,54,5.555555555555555
159068,2023-10-18 12:57:31,Progressive Alliance of Socialists and Democrats,126,0,0,15,126,votes_for,126,0.0
159068,2023-10-18 12:57:31,Renew Europe,88,0,2,11,88,votes_for,90,2.2222222222222223
159068,2023-10-18 12:57:31,European People’s Party,149,0,12,16,149,votes_for,161,7.453416149068323
159068,2023-10-18 12:57:31,Identity and Democracy,19,34,1,6,34,votes_against,54,37.03703703703704
159068,2023-10-18 12:57:31,Greens/European Free Alliance,69,0,0,3,69,votes_for,69,0.0
159068,2023-10-18 12:57:31,Non-attached Members,20,8,13,10,20,votes_for,41,51.21951219512195
159068,2023-10-18 12:57:31,The Left in the European Parliament – GUE/NGL,11,2,18,6,18,abstentions,31,41.935483870967744
159068,2023-10-18 12:57:31,European Conservatives and Reformists,47,7,7,5,47,votes_for,61,22.950819672131146
159002,2023-10-18 12:57:52,Renew Europe,88,0,0,13,88,votes_for,88,0.0
159002,2023-10-18 12:57:52,Identity and Democracy,19,29,4,8,29,votes_against,52,44.230769230769226
159002,2023-10-18 12:57:52,Greens/European Free Alliance,68,0,0,4,68,votes_for,68,0.0
159002,2023-10-18 12:57:52,Progressive Alliance of Socialists and Democrats,123,1,0,17,123,votes_for,124,0.8064516129032258
159002,2023-10-18 12:57:52,European Conservatives and Reformists,54,0,7,5,54,votes_for,61,11.475409836065573
159002,2023-10-18 12:57:52,The Left in the European Parliament – GUE/NGL,27,0,3,7,27,votes_for,30,10.0
159002,2023-10-18 12:57:52,European People’s Party,161,0,0,16,161,votes_for,161,0.0
159002,2023-10-18 12:57:52,Non-attached Members,33,6,2,10,33,votes_for,41,19.51219512195122
159557,2023-10-19 12:09:34,Progressive Alliance of Socialists and Democrats,3,102,0,36,102,votes_against,105,2.857142857142857
159557,2023-10-19 12:09:34,European Conservatives and Reformists,0,53,0,12,53,votes_against,53,0.0
159557,2023-10-19 12:09:34,Renew Europe,4,74,1,22,74,votes_against,79,6.329113924050633
159557,2023-10-19 12:09:34,Identity and Democracy,0,50,0,10,50,votes_against,50,0.0
159557,2023-10-19 12:09:34,The Left in the European Parliament – GUE/NGL,18,6,5,8,18,votes_for,29,37.93103448275862
159557,2023-10-19 12:09:34,Non-attached Members,11,17,9,13,17,votes_against,37,54.054054054054056
159557,2023-10-19 12:09:34,European People’s Party,2,126,5,43,126,votes_against,133,5.263157894736842
159557,2023-10-19 12:09:34,Greens/European Free Alliance,2,53,7,10,53,votes_against,62,14.516129032258066
159669,2023-10-19 12:45:12,European Conservatives and Reformists,1,48,0,16,48,votes_against,49,2.0408163265306123
159669,2023-10-19 12:45:12,Renew Europe,4,74,0,23,74,votes_against,78,5.128205128205128
159669,2023-10-19 12:45:12,Greens/European Free Alliance,0,57,0,15,57,votes_against,57,0.0
159669,2023-10-19 12:45:12,European People’s Party,0,127,0,49,127,votes_against,127,0.0
159669,2023-10-19 12:45:12,Progressive Alliance of Socialists and Democrats,91,0,0,50,91,votes_for,91,0.0
159669,2023-10-19 12:45:12,The Left in the European Parliament – GUE/NGL,1,20,3,13,20,votes_against,24,16.666666666666664
159669,2023-10-19 12:45:12,Identity and Democracy,2,44,1,13,44,votes_against,47,6.382978723404255
159009,2023-10-19 12:50:35,Greens/European Free Alliance,2,54,1,15,54,votes_against,57,5.263157894736842
159009,2023-10-19 12:50:35,Progressive Alliance of Socialists and Democrats,79,2,16,44,79,votes_for,97,18.556701030927837
159009,2023-10-19 12:50:35,Renew Europe,67,7,3,24,67,votes_for,77,12.987012987012985
159009,2023-10-19 12:50:35,European Conservatives and Reformists,33,8,8,16,33,votes_for,49,32.6530612244898
159009,2023-10-19 12:50:35,Identity and Democracy,14,17,18,11,18,abstentions,49,63.26530612244898
159009,2023-10-19 12:50:35,European People’s Party,95,22,5,54,95,votes_for,122,22.131147540983605
159011,2023-10-19 12:50:59,Progressive Alliance of Socialists and Democrats,91,0,3,47,91,votes_for,94,3.1914893617021276
159011,2023-10-19 12:50:59,The Left in the European Parliament – GUE/NGL,22,0,0,15,22,votes_for,22,0.0
159011,2023-10-19 12:50:59,Renew Europe,67,0,0,34,67,votes_for,67,0.0
159011,2023-10-19 12:50:59,Greens/European Free Alliance,54,0,0,18,54,votes_for,54,0.0
159011,2023-10-19 12:50:59,European People’s Party,114,0,0,62,114,votes_for,114,0.0
159011,2023-10-19 12:50:59,Identity and Democracy,35,9,2,14,35,votes_for,46,23.91304347826087
159011,2023-10-19 12:50:59,European Conservatives and Reformists,41,3,1,20,41,votes_for,45,8.88888888888889
