<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4576afe9f5a7ed7de37deec7d5c057abf8eaed86060d00208b7fb542a9b9fac1
size 754595
=======
policy_id,date,party,votes_for,votes_against,abstentions,no_votes,majority_vote_count,majority_col,total_votes,percent_dissenters
158116,2023-09-13,The Left in the European Parliament – GUE/NGL,16,9,8,4,16,votes_for,37,56.75675675675676
158165,2023-09-13,Greens/European Free Alliance,68,0,0,4,68,votes_for,72,5.555555555555555
157861,2023-09-13,Renew Europe,92,0,0,9,92,votes_for,101,8.91089108910891
158116,2023-09-13,Non-attached Members,22,5,5,17,22,votes_for,49,55.10204081632652
158116,2023-09-13,Identity and Democracy,41,16,1,3,41,votes_for,61,32.78688524590164
157953,2023-09-13,Identity and Democracy,0,55,1,5,55,votes_against,61,9.836065573770492
158116,2023-09-13,European Conservatives and Reformists,44,10,7,5,44,votes_for,66,33.33333333333333
158116,2023-09-13,Greens/European Free Alliance,54,0,10,8,54,votes_for,72,25.0
158116,2023-09-13,Renew Europe,84,7,0,10,84,votes_for,101,16.831683168316832
158116,2023-09-13,Progressive Alliance of Socialists and Democrats,126,0,6,11,126,votes_for,143,11.888111888111888
158116,2023-09-13,European People’s Party,128,27,7,14,128,votes_for,176,27.27272727272727
157860,2023-09-13,The Left in the European Parliament – GUE/NGL,3,0,29,5,29,abstentions,37,21.62162162162162
158165,2023-09-13,Renew Europe,84,0,7,10,84,votes_for,101,16.831683168316832
158165,2023-09-13,European Conservatives and Reformists,21,39,4,2,39,votes_against,66,40.909090909090914
158165,2023-09-13,Identity and Democracy,25,31,1,4,31,votes_against,61,49.18032786885246
158165,2023-09-13,Non-attached Members,16,14,6,13,16,votes_for,49,67.3469387755102
158165,2023-09-13,The Left in the European Parliament – GUE/NGL,32,0,4,1,32,votes_for,37,13.513513513513514
157953,2023-09-13,The Left in the European Parliament – GUE/NGL,34,1,1,1,34,votes_for,37,8.108108108108109
157817,2023-09-14,European Conservatives and Reformists,41,5,2,18,41,votes_for,66,37.878787878787875
157818,2023-09-14,The Left in the European Parliament – GUE/NGL,10,9,3,15,15,no_votes,37,59.45945945945946
157818,2023-09-14,Progressive Alliance of Socialists and Democrats,88,0,11,44,88,votes_for,143,38.46153846153847
157818,2023-09-14,Greens/European Free Alliance,54,0,1,17,54,votes_for,72,25.0
157818,2023-09-14,European Conservatives and Reformists,0,46,1,19,46,votes_against,66,30.303030303030305
157818,2023-09-14,Non-attached Members,11,8,1,28,28,no_votes,48,41.66666666666667
157975,2023-09-14,European People’s Party,108,3,20,46,108,votes_for,177,38.983050847457626
157817,2023-09-14,Identity and Democracy,44,2,1,14,44,votes_for,61,27.86885245901639
157817,2023-09-14,Non-attached Members,19,1,5,23,23,no_votes,48,52.083333333333336
157975,2023-09-14,Greens/European Free Alliance,8,47,10,7,47,votes_against,72,34.72222222222222
157817,2023-09-14,Greens/European Free Alliance,64,0,0,8,64,votes_for,72,11.11111111111111
158114,2023-09-14,Identity and Democracy,43,9,1,8,43,votes_for,61,29.508196721311474
158114,2023-09-14,European Conservatives and Reformists,52,1,4,9,52,votes_for,66,21.21212121212121
158114,2023-09-14,The Left in the European Parliament – GUE/NGL,6,15,11,5,15,votes_against,37,59.45945945945946
157818,2023-09-14,Renew Europe,59,7,12,23,59,votes_for,101,41.584158415841586
158114,2023-09-14,Renew Europe,87,0,0,14,87,votes_for,101,13.861386138613863
157816,2023-09-14,Greens/European Free Alliance,65,0,0,7,65,votes_for,72,9.722222222222223
157817,2023-09-14,Renew Europe,80,3,0,18,80,votes_for,101,20.792079207920793
157817,2023-09-14,Progressive Alliance of Socialists and Democrats,102,0,0,41,102,votes_for,143,28.671328671328673
157818,2023-09-14,European People’s Party,94,18,18,47,94,votes_for,177,46.89265536723164
157816,2023-09-14,The Left in the European Parliament – GUE/NGL,30,0,2,5,30,votes_for,37,18.91891891891892
157816,2023-09-14,Non-attached Members,24,5,1,18,24,votes_for,48,50.0
157816,2023-09-14,Identity and Democracy,24,23,4,10,24,votes_for,61,60.65573770491803
157817,2023-09-14,European People’s Party,139,0,0,38,139,votes_for,177,21.468926553672315
158114,2023-09-14,Greens/European Free Alliance,54,2,9,7,54,votes_for,72,25.0
157816,2023-09-14,Renew Europe,86,1,0,14,86,votes_for,101,14.85148514851485
157816,2023-09-14,Progressive Alliance of Socialists and Democrats,105,2,0,36,105,votes_for,143,26.573426573426573
157816,2023-09-14,European People’s Party,142,1,0,34,142,votes_for,177,19.774011299435028
158114,2023-09-14,European People’s Party,141,3,0,33,141,votes_for,177,20.33898305084746
157816,2023-09-14,European Conservatives and Reformists,45,4,6,11,45,votes_for,66,31.818181818181817
158114,2023-09-14,Progressive Alliance of Socialists and Democrats,109,0,0,34,109,votes_for,143,23.776223776223777
157818,2023-09-14,Identity and Democracy,0,49,0,12,49,votes_against,61,19.672131147540984
158406,2023-09-14,Greens/European Free Alliance,65,0,0,7,65,votes_for,72,9.722222222222223
158404,2023-09-14,Greens/European Free Alliance,0,65,0,7,65,votes_against,72,9.722222222222223
158406,2023-09-14,Renew Europe,86,0,0,15,86,votes_for,101,14.85148514851485
158404,2023-09-14,European People’s Party,32,112,0,33,112,votes_against,177,36.72316384180791
158371,2023-09-14,The Left in the European Parliament – GUE/NGL,1,28,3,5,28,votes_against,37,24.324324324324326
158371,2023-09-14,Identity and Democracy,21,25,6,9,25,votes_against,61,59.01639344262295
158371,2023-09-14,European Conservatives and Reformists,6,49,2,9,49,votes_against,66,25.757575757575758
158371,2023-09-14,Greens/European Free Alliance,64,0,0,8,64,votes_for,72,11.11111111111111
157975,2023-09-14,Progressive Alliance of Socialists and Democrats,84,7,12,40,84,votes_for,143,41.25874125874126
158371,2023-09-14,Renew Europe,58,26,0,17,58,votes_for,101,42.57425742574257
158406,2023-09-14,Progressive Alliance of Socialists and Democrats,111,0,0,32,111,votes_for,143,22.377622377622377
158406,2023-09-14,European Conservatives and Reformists,51,1,3,11,51,votes_for,66,22.727272727272727
158406,2023-09-14,Identity and Democracy,37,0,13,11,37,votes_for,61,39.34426229508197
158406,2023-09-14,European People’s Party,145,0,0,32,145,votes_for,177,18.07909604519774
158371,2023-09-14,European People’s Party,101,42,0,34,101,votes_for,177,42.93785310734463
158371,2023-09-14,Non-attached Members,14,14,2,18,18,no_votes,48,62.5
158406,2023-09-14,Non-attached Members,19,3,4,22,22,no_votes,48,54.166666666666664
157975,2023-09-14,European Conservatives and Reformists,2,27,17,20,27,votes_against,66,59.09090909090909
158404,2023-09-14,Progressive Alliance of Socialists and Democrats,6,103,1,33,103,votes_against,143,27.972027972027973
158404,2023-09-14,European Conservatives and Reformists,57,0,0,9,57,votes_for,66,13.636363636363635
158404,2023-09-14,Identity and Democracy,53,0,0,8,53,votes_for,61,13.114754098360656
157975,2023-09-14,Renew Europe,17,50,17,17,50,votes_against,101,50.495049504950494
158404,2023-09-14,The Left in the European Parliament – GUE/NGL,1,31,0,5,31,votes_against,37,16.216216216216218
158371,2023-09-14,Progressive Alliance of Socialists and Democrats,101,2,5,35,101,votes_for,143,29.37062937062937
157975,2023-09-14,The Left in the European Parliament – GUE/NGL,10,9,6,12,12,no_votes,37,67.56756756756756
158404,2023-09-14,Non-attached Members,6,10,8,24,24,no_votes,48,50.0
158114,2023-09-14,Non-attached Members,23,4,3,18,23,votes_for,48,52.083333333333336
157817,2023-09-14,The Left in the European Parliament – GUE/NGL,24,0,0,13,24,votes_for,37,35.13513513513514
158404,2023-09-14,Renew Europe,2,83,0,16,83,votes_against,101,17.82178217821782
157975,2023-09-14,Non-attached Members,5,5,15,23,23,no_votes,48,52.083333333333336
157975,2023-09-14,Identity and Democracy,0,27,25,9,27,votes_against,61,55.73770491803278
158406,2023-09-14,The Left in the European Parliament – GUE/NGL,25,2,4,6,25,votes_for,37,32.432432432432435
158745,2023-10-02,Progressive Alliance of Socialists and Democrats,80,0,0,63,80,votes_for,143,44.05594405594406
158745,2023-10-02,Renew Europe,5,48,0,48,48,votes_against,101,52.475247524752476
158747,2023-10-02,European Conservatives and Reformists,21,3,3,39,39,no_votes,66,40.909090909090914
158747,2023-10-02,The Left in the European Parliament – GUE/NGL,12,1,5,19,19,no_votes,37,48.64864864864865
158745,2023-10-02,Non-attached Members,8,7,0,33,33,no_votes,48,31.25
158747,2023-10-02,Non-attached Members,9,6,1,32,32,no_votes,48,33.33333333333333
158745,2023-10-02,European People’s Party,3,68,3,103,103,no_votes,177,41.80790960451977
158745,2023-10-02,Greens/European Free Alliance,48,0,0,24,48,votes_for,72,33.33333333333333
158745,2023-10-02,Identity and Democracy,0,30,0,31,31,no_votes,61,49.18032786885246
158745,2023-10-02,The Left in the European Parliament – GUE/NGL,22,0,0,15,22,votes_for,37,40.54054054054054
158747,2023-10-02,European People’s Party,68,1,3,105,105,no_votes,177,40.67796610169492
158747,2023-10-02,Progressive Alliance of Socialists and Democrats,79,0,0,64,79,votes_for,143,44.75524475524475
158747,2023-10-02,Renew Europe,56,0,1,44,56,votes_for,101,44.554455445544555
158747,2023-10-02,Greens/European Free Alliance,49,0,0,23,49,votes_for,72,31.944444444444443
158747,2023-10-02,Identity and Democracy,2,28,0,31,31,no_votes,61,49.18032786885246
158745,2023-10-02,European Conservatives and Reformists,7,18,0,41,41,no_votes,66,37.878787878787875
158758,2023-10-03,European Conservatives and Reformists,36,19,1,10,36,votes_for,66,45.45454545454545
158757,2023-10-03,European Conservatives and Reformists,35,18,3,10,35,votes_for,66,46.96969696969697
158757,2023-10-03,Greens/European Free Alliance,66,0,0,6,66,votes_for,72,8.333333333333332
158757,2023-10-03,Renew Europe,46,43,1,11,46,votes_for,101,54.45544554455446
158758,2023-10-03,The Left in the European Parliament – GUE/NGL,31,0,0,6,31,votes_for,37,16.216216216216218
158757,2023-10-03,European People’s Party,41,95,17,24,95,votes_against,177,46.32768361581921
158758,2023-10-03,Progressive Alliance of Socialists and Democrats,115,8,1,19,115,votes_for,143,19.58041958041958
158758,2023-10-03,European People’s Party,46,101,7,23,101,votes_against,177,42.93785310734463
158475,2023-10-03,European People’s Party,154,0,0,23,154,votes_for,177,12.994350282485875
158758,2023-10-03,Renew Europe,47,44,0,10,47,votes_for,101,53.46534653465347
158758,2023-10-03,Greens/European Free Alliance,67,0,0,5,67,votes_for,72,6.944444444444445
158479,2023-10-03,European People’s Party,153,0,1,23,153,votes_for,177,13.559322033898304
158758,2023-10-03,Identity and Democracy,41,11,3,5,41,votes_for,60,31.666666666666664
158757,2023-10-03,Progressive Alliance of Socialists and Democrats,116,8,1,18,116,votes_for,143,18.88111888111888
158475,2023-10-03,The Left in the European Parliament – GUE/NGL,32,0,0,5,32,votes_for,37,13.513513513513514
158477,2023-10-03,Non-attached Members,31,4,2,12,31,votes_for,49,36.734693877551024
158477,2023-10-03,European Conservatives and Reformists,49,1,7,9,49,votes_for,66,25.757575757575758
158758,2023-10-03,Non-attached Members,35,1,1,12,35,votes_for,49,28.57142857142857
158475,2023-10-03,Progressive Alliance of Socialists and Democrats,126,0,0,17,126,votes_for,143,11.888111888111888
158475,2023-10-03,Greens/European Free Alliance,67,0,0,5,67,votes_for,72,6.944444444444445
158475,2023-10-03,European Conservatives and Reformists,55,1,1,9,55,votes_for,66,16.666666666666664
158475,2023-10-03,Identity and Democracy,54,0,1,5,54,votes_for,60,10.0
158475,2023-10-03,Renew Europe,92,0,0,9,92,votes_for,101,8.91089108910891
158477,2023-10-03,Progressive Alliance of Socialists and Democrats,125,0,0,18,125,votes_for,143,12.587412587412588
158477,2023-10-03,European People’s Party,154,0,0,23,154,votes_for,177,12.994350282485875
158477,2023-10-03,Renew Europe,91,0,0,10,91,votes_for,101,9.900990099009901
158477,2023-10-03,Greens/European Free Alliance,67,0,0,5,67,votes_for,72,6.944444444444445
158477,2023-10-03,The Left in the European Parliament – GUE/NGL,29,0,3,5,29,votes_for,37,21.62162162162162
158475,2023-10-03,Non-attached Members,34,1,2,12,34,votes_for,49,30.612244897959183
158477,2023-10-03,Identity and Democracy,39,1,14,6,39,votes_for,60,35.0
158479,2023-10-03,Identity and Democracy,49,0,6,5,49,votes_for,60,18.333333333333332
158757,2023-10-03,The Left in the European Parliament – GUE/NGL,32,0,0,5,32,votes_for,37,13.513513513513514
158479,2023-10-03,Renew Europe,92,0,0,9,92,votes_for,101,8.91089108910891
158482,2023-10-03,The Left in the European Parliament – GUE/NGL,32,0,0,5,32,votes_for,37,13.513513513513514
158482,2023-10-03,Identity and Democracy,41,9,4,6,41,votes_for,60,31.666666666666664
158482,2023-10-03,European Conservatives and Reformists,42,10,4,10,42,votes_for,66,36.36363636363637
158482,2023-10-03,Greens/European Free Alliance,67,0,0,5,67,votes_for,72,6.944444444444445
158482,2023-10-03,Renew Europe,86,0,0,15,86,votes_for,101,14.85148514851485
158482,2023-10-03,Progressive Alliance of Socialists and Democrats,124,0,0,19,124,votes_for,143,13.286713286713287
158482,2023-10-03,Non-attached Members,17,1,20,11,20,abstentions,49,59.183673469387756
158479,2023-10-03,The Left in the European Parliament – GUE/NGL,14,8,10,5,14,votes_for,37,62.16216216216216
158504,2023-10-03,European People’s Party,125,17,12,23,125,votes_for,177,29.37853107344633
158757,2023-10-03,Non-attached Members,36,0,2,11,36,votes_for,49,26.53061224489796
158479,2023-10-03,European Conservatives and Reformists,55,2,0,9,55,votes_for,66,16.666666666666664
158479,2023-10-03,Greens/European Free Alliance,67,0,0,5,67,votes_for,72,6.944444444444445
158479,2023-10-03,Progressive Alliance of Socialists and Democrats,127,0,0,16,127,votes_for,143,11.188811188811188
158482,2023-10-03,European People’s Party,142,6,1,28,142,votes_for,177,19.774011299435028
158554,2023-10-03,Non-attached Members,8,22,9,10,22,votes_against,49,55.10204081632652
158479,2023-10-03,Non-attached Members,21,14,2,12,21,votes_for,49,57.14285714285714
158554,2023-10-03,The Left in the European Parliament – GUE/NGL,13,2,17,5,17,abstentions,37,54.054054054054056
158504,2023-10-03,Progressive Alliance of Socialists and Democrats,116,0,10,17,116,votes_for,143,18.88111888111888
158504,2023-10-03,Renew Europe,74,6,12,9,74,votes_for,101,26.732673267326735
158554,2023-10-03,European People’s Party,153,0,2,22,153,votes_for,177,13.559322033898304
158504,2023-10-03,Greens/European Free Alliance,67,0,0,5,67,votes_for,72,6.944444444444445
158504,2023-10-03,Identity and Democracy,0,33,21,6,33,votes_against,60,45.0
158504,2023-10-03,Non-attached Members,11,24,3,11,24,votes_against,49,51.02040816326531
158504,2023-10-03,The Left in the European Parliament – GUE/NGL,0,12,20,5,20,abstentions,37,45.94594594594595
158504,2023-10-03,European Conservatives and Reformists,0,44,14,8,44,votes_against,66,33.33333333333333
158554,2023-10-03,Progressive Alliance of Socialists and Democrats,126,1,0,16,126,votes_for,143,11.888111888111888
158554,2023-10-03,Renew Europe,88,1,3,9,88,votes_for,101,12.871287128712872
158554,2023-10-03,Greens/European Free Alliance,57,7,3,5,57,votes_for,72,20.833333333333336
158554,2023-10-03,Identity and Democracy,0,34,21,5,34,votes_against,60,43.333333333333336
158757,2023-10-03,Identity and Democracy,40,11,4,5,40,votes_for,60,33.33333333333333
158554,2023-10-03,European Conservatives and Reformists,3,35,20,8,35,votes_against,66,46.96969696969697
158584,2023-10-04,European People’s Party,155,0,0,22,155,votes_for,177,12.429378531073446
158469,2023-10-04,European People’s Party,154,1,0,22,154,votes_for,177,12.994350282485875
158469,2023-10-04,Identity and Democracy,21,25,10,4,25,votes_against,60,58.333333333333336
158469,2023-10-04,European Conservatives and Reformists,50,2,7,7,50,votes_for,66,24.242424242424242
158469,2023-10-04,Greens/European Free Alliance,64,0,0,8,64,votes_for,72,11.11111111111111
158469,2023-10-04,Renew Europe,88,0,0,13,88,votes_for,101,12.871287128712872
158469,2023-10-04,Progressive Alliance of Socialists and Democrats,125,0,0,18,125,votes_for,143,12.587412587412588
158587,2023-10-04,European People’s Party,156,0,0,21,156,votes_for,177,11.864406779661017
158470,2023-10-04,Non-attached Members,26,6,8,9,26,votes_for,49,46.93877551020408
158584,2023-10-04,Greens/European Free Alliance,65,0,0,7,65,votes_for,72,9.722222222222223
158584,2023-10-04,European Conservatives and Reformists,2,52,5,7,52,votes_against,66,21.21212121212121
158584,2023-10-04,Identity and Democracy,18,39,0,3,39,votes_against,60,35.0
158584,2023-10-04,Non-attached Members,34,6,3,6,34,votes_for,49,30.612244897959183
158584,2023-10-04,The Left in the European Parliament – GUE/NGL,33,0,0,4,33,votes_for,37,10.81081081081081
158470,2023-10-04,The Left in the European Parliament – GUE/NGL,7,2,24,4,24,abstentions,37,35.13513513513514
158584,2023-10-04,Renew Europe,90,0,0,11,90,votes_for,101,10.891089108910892
158584,2023-10-04,Progressive Alliance of Socialists and Democrats,122,2,0,19,122,votes_for,143,14.685314685314685
158469,2023-10-04,Non-attached Members,27,9,7,6,27,votes_for,49,44.89795918367347
158470,2023-10-04,European People’s Party,145,0,0,32,145,votes_for,177,18.07909604519774
158469,2023-10-04,The Left in the European Parliament – GUE/NGL,9,5,19,4,19,abstentions,37,48.64864864864865
158470,2023-10-04,Progressive Alliance of Socialists and Democrats,114,0,0,29,114,votes_for,143,20.27972027972028
158796,2023-10-04,Non-attached Members,26,11,6,6,26,votes_for,49,46.93877551020408
158796,2023-10-04,Renew Europe,2,87,1,11,87,votes_against,101,13.861386138613863
158587,2023-10-04,Non-attached Members,36,2,5,6,36,votes_for,49,26.53061224489796
158587,2023-10-04,European Conservatives and Reformists,49,5,5,7,49,votes_for,66,25.757575757575758
158796,2023-10-04,European People’s Party,7,149,1,20,149,votes_against,177,15.819209039548024
158796,2023-10-04,European Conservatives and Reformists,59,0,0,7,59,votes_for,66,10.606060606060606
158796,2023-10-04,Greens/European Free Alliance,0,65,0,7,65,votes_against,72,9.722222222222223
158796,2023-10-04,Progressive Alliance of Socialists and Democrats,1,123,1,18,123,votes_against,143,13.986013986013987
158470,2023-10-04,Renew Europe,88,0,0,13,88,votes_for,101,12.871287128712872
158587,2023-10-04,The Left in the European Parliament – GUE/NGL,33,0,0,4,33,votes_for,37,10.81081081081081
158796,2023-10-04,The Left in the European Parliament – GUE/NGL,0,33,0,4,33,votes_against,37,10.81081081081081
158587,2023-10-04,Progressive Alliance of Socialists and Democrats,125,0,0,18,125,votes_for,143,12.587412587412588
158470,2023-10-04,Identity and Democracy,19,1,32,8,32,abstentions,60,46.666666666666664
158470,2023-10-04,European Conservatives and Reformists,44,0,12,10,44,votes_for,66,33.33333333333333
158470,2023-10-04,Greens/European Free Alliance,62,0,0,10,62,votes_for,72,13.88888888888889
158796,2023-10-04,Identity and Democracy,57,0,0,3,57,votes_for,60,5.0
158587,2023-10-04,Renew Europe,89,0,0,12,89,votes_for,101,11.881188118811881
158587,2023-10-04,Greens/European Free Alliance,65,0,0,7,65,votes_for,72,9.722222222222223
158587,2023-10-04,Identity and Democracy,40,4,12,4,40,votes_for,60,33.33333333333333
158471,2023-10-05,Non-attached Members,34,4,1,10,34,votes_for,49,30.612244897959183
158471,2023-10-05,European People’s Party,139,0,0,38,139,votes_for,177,21.468926553672315
158471,2023-10-05,Renew Europe,86,0,0,15,86,votes_for,101,14.85148514851485
158471,2023-10-05,Greens/European Free Alliance,57,0,0,15,57,votes_for,72,20.833333333333336
158471,2023-10-05,European Conservatives and Reformists,56,0,0,10,56,votes_for,66,15.151515151515152
158473,2023-10-05,European People’s Party,139,0,0,38,139,votes_for,177,21.468926553672315
158805,2023-10-05,Renew Europe,80,1,5,15,80,votes_for,101,20.792079207920793
158805,2023-10-05,European People’s Party,140,0,1,36,140,votes_for,177,20.903954802259886
158473,2023-10-05,Progressive Alliance of Socialists and Democrats,108,0,0,35,108,votes_for,143,24.475524475524477
158473,2023-10-05,Greens/European Free Alliance,57,0,0,15,57,votes_for,72,20.833333333333336
158473,2023-10-05,European Conservatives and Reformists,48,3,5,10,48,votes_for,66,27.27272727272727
158473,2023-10-05,Identity and Democracy,46,0,4,10,46,votes_for,60,23.333333333333332
158805,2023-10-05,Progressive Alliance of Socialists and Democrats,107,0,0,36,107,votes_for,143,25.174825174825177
158473,2023-10-05,The Left in the European Parliament – GUE/NGL,30,0,2,5,30,votes_for,37,18.91891891891892
158471,2023-10-05,The Left in the European Parliament – GUE/NGL,32,0,0,5,32,votes_for,37,13.513513513513514
158878,2023-10-05,Progressive Alliance of Socialists and Democrats,97,4,7,35,97,votes_for,143,32.16783216783217
158878,2023-10-05,European People’s Party,103,28,10,36,103,votes_for,177,41.80790960451977
158473,2023-10-05,Non-attached Members,34,1,3,11,34,votes_for,49,30.612244897959183
158471,2023-10-05,Identity and Democracy,49,1,1,9,49,votes_for,60,18.333333333333332
158878,2023-10-05,European Conservatives and Reformists,0,52,4,10,52,votes_against,66,21.21212121212121
158933,2023-10-05,Greens/European Free Alliance,0,0,54,18,54,abstentions,72,25.0
158878,2023-10-05,Renew Europe,80,2,3,16,80,votes_for,101,20.792079207920793
158805,2023-10-05,European Conservatives and Reformists,44,8,4,10,44,votes_for,66,33.33333333333333
158805,2023-10-05,Identity and Democracy,19,32,0,9,32,votes_against,60,46.666666666666664
158805,2023-10-05,Non-attached Members,23,15,1,10,23,votes_for,49,53.06122448979592
158805,2023-10-05,The Left in the European Parliament – GUE/NGL,2,23,7,5,23,votes_against,37,37.83783783783784
158878,2023-10-05,The Left in the European Parliament – GUE/NGL,25,2,2,8,25,votes_for,37,32.432432432432435
158878,2023-10-05,Greens/European Free Alliance,52,0,3,17,52,votes_for,72,27.77777777777778
158878,2023-10-05,Non-attached Members,13,25,1,10,25,votes_against,49,48.97959183673469
158933,2023-10-05,Renew Europe,1,81,1,18,81,votes_against,101,19.801980198019802
158933,2023-10-05,European People’s Party,35,15,12,115,115,no_votes,177,35.02824858757062
158933,2023-10-05,Progressive Alliance of Socialists and Democrats,5,99,1,38,99,votes_against,143,30.76923076923077
158805,2023-10-05,Greens/European Free Alliance,3,0,54,15,54,abstentions,72,25.0
158471,2023-10-05,Progressive Alliance of Socialists and Democrats,108,0,0,35,108,votes_for,143,24.475524475524477
158473,2023-10-05,Renew Europe,86,0,0,15,86,votes_for,101,14.85148514851485
158878,2023-10-05,Identity and Democracy,0,50,1,9,50,votes_against,60,16.666666666666664
158933,2023-10-05,Identity and Democracy,23,19,4,14,23,votes_for,60,61.66666666666667
158946,2023-10-05,European People’s Party,139,2,0,36,139,votes_for,177,21.468926553672315
158941,2023-10-05,Identity and Democracy,20,22,8,10,22,votes_against,60,63.33333333333333
158946,2023-10-05,Non-attached Members,19,2,8,20,20,no_votes,49,59.183673469387756
158946,2023-10-05,Identity and Democracy,35,9,7,9,35,votes_for,60,41.66666666666667
158946,2023-10-05,European Conservatives and Reformists,50,2,3,11,50,votes_for,66,24.242424242424242
158947,2023-10-05,Identity and Democracy,19,31,1,9,31,votes_against,60,48.333333333333336
158946,2023-10-05,Greens/European Free Alliance,54,0,0,18,54,votes_for,72,25.0
158946,2023-10-05,Renew Europe,84,0,0,17,84,votes_for,101,16.831683168316832
158946,2023-10-05,Progressive Alliance of Socialists and Democrats,107,0,0,36,107,votes_for,143,25.174825174825177
158933,2023-10-05,European Conservatives and Reformists,49,0,1,16,49,votes_for,66,25.757575757575758
158941,2023-10-05,The Left in the European Parliament – GUE/NGL,32,0,0,5,32,votes_for,37,13.513513513513514
158941,2023-10-05,Non-attached Members,18,6,5,20,20,no_votes,49,59.183673469387756
158941,2023-10-05,European Conservatives and Reformists,45,2,9,10,45,votes_for,66,31.818181818181817
158941,2023-10-05,European People’s Party,16,0,8,153,153,no_votes,177,13.559322033898304
158941,2023-10-05,Greens/European Free Alliance,55,0,0,17,55,votes_for,72,23.61111111111111
158947,2023-10-05,European People’s Party,127,0,6,44,127,votes_for,177,28.24858757062147
158949,2023-10-05,European People’s Party,133,1,1,42,133,votes_for,177,24.858757062146893
158941,2023-10-05,Renew Europe,85,0,1,15,85,votes_for,101,15.841584158415841
158933,2023-10-05,The Left in the European Parliament – GUE/NGL,1,30,0,6,30,votes_against,37,18.91891891891892
158941,2023-10-05,Progressive Alliance of Socialists and Democrats,108,0,0,35,108,votes_for,143,24.475524475524477
158946,2023-10-05,The Left in the European Parliament – GUE/NGL,31,0,0,6,31,votes_for,37,16.216216216216218
158947,2023-10-05,Progressive Alliance of Socialists and Democrats,103,0,0,40,103,votes_for,143,27.972027972027973
158949,2023-10-05,The Left in the European Parliament – GUE/NGL,26,0,0,11,26,votes_for,37,29.72972972972973
158933,2023-10-05,Non-attached Members,6,11,11,21,21,no_votes,49,57.14285714285714
158947,2023-10-05,European Conservatives and Reformists,43,2,9,12,43,votes_for,66,34.84848484848485
158947,2023-10-05,Non-attached Members,16,8,6,19,19,no_votes,49,61.224489795918366
158947,2023-10-05,Renew Europe,79,0,4,18,79,votes_for,101,21.782178217821784
158949,2023-10-05,Progressive Alliance of Socialists and Democrats,101,0,2,40,101,votes_for,143,29.37062937062937
158949,2023-10-05,Renew Europe,76,5,1,19,76,votes_for,101,24.752475247524753
158949,2023-10-05,Greens/European Free Alliance,57,0,0,15,57,votes_for,72,20.833333333333336
158949,2023-10-05,European Conservatives and Reformists,17,33,3,13,33,votes_against,66,50.0
158949,2023-10-05,Identity and Democracy,39,5,6,10,39,votes_for,60,35.0
158949,2023-10-05,Non-attached Members,24,2,3,20,24,votes_for,49,51.02040816326531
158947,2023-10-05,The Left in the European Parliament – GUE/NGL,6,4,16,11,16,abstentions,37,56.75675675675676
158947,2023-10-05,Greens/European Free Alliance,55,0,1,16,55,votes_for,72,23.61111111111111
159229,2023-10-16,Identity and Democracy,16,9,4,31,31,no_votes,60,48.333333333333336
159229,2023-10-16,European People’s Party,77,1,0,99,99,no_votes,177,44.06779661016949
159229,2023-10-16,Progressive Alliance of Socialists and Democrats,84,0,0,59,84,votes_for,143,41.25874125874126
159230,2023-10-16,European People’s Party,6,69,1,101,101,no_votes,177,42.93785310734463
159230,2023-10-16,The Left in the European Parliament – GUE/NGL,17,2,0,18,18,no_votes,37,51.35135135135135
159229,2023-10-16,Renew Europe,69,0,1,31,69,votes_for,101,31.683168316831683
159229,2023-10-16,Greens/European Free Alliance,43,0,3,26,43,votes_for,72,40.27777777777778
159229,2023-10-16,European Conservatives and Reformists,6,18,1,41,41,no_votes,66,37.878787878787875
159230,2023-10-16,Renew Europe,7,62,0,32,62,votes_against,101,38.613861386138616
159230,2023-10-16,Greens/European Free Alliance,46,0,0,26,46,votes_for,72,36.11111111111111
159230,2023-10-16,European Conservatives and Reformists,2,21,2,41,41,no_votes,66,37.878787878787875
159230,2023-10-16,Identity and Democracy,0,25,4,31,31,no_votes,60,48.333333333333336
159230,2023-10-16,Progressive Alliance of Socialists and Democrats,9,72,1,61,72,votes_against,143,49.65034965034965
159230,2023-10-16,Non-attached Members,6,9,2,32,32,no_votes,49,34.69387755102041
159229,2023-10-16,Non-attached Members,7,8,2,32,32,no_votes,49,34.69387755102041
159229,2023-10-16,The Left in the European Parliament – GUE/NGL,14,2,1,20,20,no_votes,37,45.94594594594595
159016,2023-10-17,Greens/European Free Alliance,64,0,0,8,64,votes_for,72,11.11111111111111
159016,2023-10-17,Renew Europe,90,0,0,11,90,votes_for,101,10.891089108910892
159006,2023-10-17,Non-attached Members,31,5,3,10,31,votes_for,49,36.734693877551024
159006,2023-10-17,European Conservatives and Reformists,56,3,1,6,56,votes_for,66,15.151515151515152
159025,2023-10-17,Non-attached Members,18,18,3,10,18,votes_for,49,63.26530612244898
159006,2023-10-17,European People’s Party,152,0,0,25,152,votes_for,177,14.124293785310735
159016,2023-10-17,Progressive Alliance of Socialists and Democrats,120,0,1,22,120,votes_for,143,16.083916083916083
159006,2023-10-17,Renew Europe,88,0,1,12,88,votes_for,101,12.871287128712872
